"","species","lon","lat"
"5846","Campomanesia aromatica",-64.666667,-17.666667
"5847","Campomanesia aromatica",-63.31666,-17.75
"5848","Campomanesia aromatica",-42.5333,-3.51667
"5849","Campomanesia aromatica",-52.75,-18.316667
"5850","Campomanesia aromatica",-53,-18
"5851","Campomanesia aromatica",-55.25,-18.7
"5852","Campomanesia aromatica",-54.916667,-18.95
"5853","Campomanesia aromatica",-64.7,-15.61666
"5854","Campomanesia aromatica",-62.61666,-15.7
"5855","Campomanesia aromatica",-67.76666,5.01666
"5856","Campomanesia aromatica",-61.5,-17.5
"5857","Campomanesia aromatica",-62.85,7.666667
"5858","Campomanesia aromatica",-64.23333,6.7
"5859","Campomanesia aromatica",-64.46666,6.63333
"5860","Campomanesia aromatica",-63.18333,-17.76666
"5861","Campomanesia aromatica",-63.66666,-17.38333
"5862","Campomanesia aromatica",-63.678333,-17.396111
"5863","Campomanesia aromatica",-63.6667,-17.3833
"5864","Campomanesia aromatica",-35.080278,-6.803333
"5865","Campomanesia aromatica",-62.666667,7.25
"5866","Campomanesia aromatica",-66.38333,6.56666
"5867","Campomanesia aromatica",-66.5,6.3
"5868","Campomanesia aromatica",-63.61666,-17.58333
"5869","Campomanesia aromatica",-63.18333,-17.78333
"5870","Campomanesia aromatica",-37.474722,-11.031944
"5871","Campomanesia aromatica",-56,0.33333
"5872","Campomanesia aromatica",-63.6,-17.6
"5873","Campomanesia aromatica",-38.966667,-12.25
"5874","Campomanesia aromatica",-38.966667,-12.416667
"5875","Campomanesia aromatica",-38.97,-12.25
"5876","Campomanesia aromatica",-66,3.5
"5877","Campomanesia aromatica",-52.3333,4.93333
"5878","Campomanesia aromatica",-51.08,-0.02
"5879","Campomanesia aromatica",-51.0833,-0.016667
"5880","Campomanesia aromatica",-51.08333,0.01666
"5881","Campomanesia aromatica",-38.966667,-12.433333
"5882","Campomanesia aromatica",-39.083333,-12.533333
"5883","Campomanesia aromatica",-39.08,-12.53
"5884","Campomanesia aromatica",-44.91666,-5.41666
"5885","Campomanesia aromatica",-44.916667,-5.416667
"5886","Campomanesia aromatica",-44.92,-5.42
"5887","Campomanesia aromatica",-67.533333,5.783333
"5888","Campomanesia aromatica",-67.6,5.466667
"5889","Campomanesia aromatica",-67.53,5.78
"5890","Campomanesia aromatica",-67.6,5.46
"5891","Campomanesia aromatica",-55.75,2.33
"5892","Campomanesia aromatica",-52.52,-0.72
"5893","Campomanesia aromatica",-35.326667,-7.590278
"5894","Campomanesia aromatica",-42,-22.65
"5895","Campomanesia aromatica",-59.83,3.16
"5896","Campomanesia aromatica",-59.3,3.75
"5897","Campomanesia aromatica",-63.75,-17.6
"5898","Campomanesia aromatica",-52.3116,4.929
"5899","Campomanesia aromatica",-40.51167,-11.18111
"5900","Campomanesia aromatica",-52.9708,3.8558
"5901","Campomanesia aromatica",-65.9119,7.0758
"5902","Campomanesia aromatica",-58.7017,4.7364
"5903","Campomanesia aromatica",-40.51833,-11.18056
"5904","Campomanesia aromatica",-62.1,-14.5
"5905","Campomanesia aromatica",-67.66666,4.03333
"5906","Campomanesia aromatica",-63.1475,-17.779722
"5907","Campomanesia aromatica",-59.6667,3.61667
"5908","Campomanesia aromatica",-40.533333,-19.866667
"5909","Campomanesia aromatica",-65.8667,6.45
"5910","Campomanesia guaviroba",-40.443056,-18.785
"5911","Campomanesia guaviroba",-40.441389,-18.785278
"5912","Campomanesia guaviroba",-40.439167,-18.783611
"5913","Campomanesia guaviroba",-51.788333,-27.541944
"5914","Campomanesia guaviroba",-41.9325,-21.540833
"5915","Campomanesia guaviroba",-44.180278,-22.899722
"5916","Campomanesia guaviroba",-48.299722,-25.181389
"5917","Campomanesia guaviroba",-49.036944,-26.773333
"5918","Campomanesia guaviroba",-51.961056,-24.3685
"5919","Campomanesia guaviroba",-41.948611,-22.806944
"5920","Campomanesia guaviroba",-43.418393,-18.912083
"5921","Campomanesia guaviroba",-42.999444,-22.493333
"5922","Campomanesia guaviroba",-42.999722,-22.493611
"5923","Campomanesia guaviroba",-43.469167,-22.540833
"5924","Campomanesia guaviroba",-49.371111,-26.558611
"5925","Campomanesia guaviroba",-44.631944,-20.518889
"5926","Campomanesia guaviroba",-51.4325,-28.911944
"5927","Campomanesia guaviroba",-47.994444,-24.057778
"5928","Campomanesia guaviroba",-42.405833,-22.352222
"5929","Campomanesia guaviroba",-42,-14
"5930","Campomanesia guaviroba",-42.988055,-22.449167
"5931","Campomanesia guaviroba",-42.405889,-22.373889
"5932","Campomanesia guaviroba",-48.778611,-26.8225
"5933","Campomanesia guaviroba",-35.194717,-5.931033
"5934","Campomanesia guaviroba",-38.966667,-12.433611
"5935","Campomanesia guaviroba",-52.244528,-24.749528
"5936","Campomanesia guaviroba",-49.2392,-25.447
"5937","Campomanesia guaviroba",-53.872556,-25.195
"5938","Campomanesia guaviroba",-52.866667,-22.616667
"5939","Campomanesia guaviroba",-39.634167,-16.843055
"5940","Campomanesia guaviroba",-40.910833,-3.843056
"5941","Campomanesia guaviroba",-40.891944,-3.824444
"5942","Campomanesia guaviroba",-40.898889,-3.836944
"5943","Campomanesia guaviroba",-54.039167,-25.330833
"5944","Campomanesia guaviroba",-54.221,-25.1951
"5945","Campomanesia guaviroba",-52.01325,-23.868139
"5946","Campomanesia guaviroba",-53.957778,-25.296111
"5947","Campomanesia guaviroba",-39.240278,-15.840278
"5948","Campomanesia guaviroba",-40.320556,-16.920278
"5949","Campomanesia guaviroba",-47.599428,-23.429428
"5950","Campomanesia guaviroba",-46.542194,-23.412472
"5951","Campomanesia guaviroba",-46.542222,-23.4125
"5952","Campomanesia guaviroba",-37.434444,-11.372972
"5953","Campomanesia guaviroba",-37.4344,-11.3731
"5954","Campomanesia guaviroba",-42.1425,-22.815
"5955","Campomanesia guaviroba",-49.1426,-25.2652
"5956","Campomanesia guaviroba",-49.383611,-26.275556
"5957","Campomanesia guaviroba",-46.156389,-17.418889
"5958","Campomanesia guaviroba",-49.209167,-27.116389
"5959","Campomanesia guaviroba",-45.548056,-23.576389
"5960","Campomanesia guaviroba",-47.92,-24.18
"5961","Campomanesia guaviroba",-43.937222,-22.696944
"5962","Campomanesia guaviroba",-35.683333,-6.416667
"5963","Campomanesia guaviroba",-40.281889,-19.050556
"5964","Campomanesia guaviroba",-52.854167,-22.631917
"5965","Campomanesia guaviroba",-43.843611,-22.053333
"5966","Campomanesia guaviroba",-44.729444,-22.445
"5967","Campomanesia guaviroba",-50.723333,-24.111389
"5968","Campomanesia guaviroba",-44.716667,-22.433333
"5969","Campomanesia guaviroba",-41.050556,-20.220556
"5970","Campomanesia guaviroba",-41.314444,-12.765278
"5971","Campomanesia guaviroba",-50.4324,-24.0641
"5972","Campomanesia guaviroba",-50.716667,-24.1
"5973","Campomanesia guaviroba",-41.05,-20.220556
"5974","Campomanesia guaviroba",-52.891389,-22.605278
"5975","Campomanesia guaviroba",-49.0775,-25.834722
"5976","Campomanesia guaviroba",-45.945278,-23.330333
"5977","Campomanesia guaviroba",-35.211944,-5.705556
"5978","Campomanesia guaviroba",-39.170833,-14.794722
"5979","Campomanesia guaviroba",-45.560556,-23.591111
"5980","Campomanesia guaviroba",-52.853611,-22.631667
"5981","Campomanesia guaviroba",-39.8325,-18.416667
"5982","Campomanesia guaviroba",-49.146111,-26.321111
"5983","Campomanesia guaviroba",-49.151389,-26.300833
"5984","Campomanesia guaviroba",-52.856944,-22.560556
"5985","Campomanesia guaviroba",-52.866667,-22.6
"5986","Campomanesia guaviroba",-41.725556,-22.289444
"5987","Campomanesia guaviroba",-52.855889,-22.559083
"5988","Campomanesia guaviroba",-42.985833,-22.449167
"5989","Campomanesia guaviroba",-50.706944,-24.100556
"5990","Campomanesia guaviroba",-50.038055,-27.092222
"5991","Campomanesia guaviroba",-49.049722,-27.54
"5992","Campomanesia guaviroba",-50.038056,-27.092222
"5993","Campomanesia guaviroba",-45.506389,-23.622222
"5994","Campomanesia guaviroba",-48.759722,-27.367778
"5995","Campomanesia guaviroba",-49.299167,-26.355
"5996","Campomanesia guaviroba",-49.484167,-25.428611
"5997","Campomanesia guaviroba",-52.900333,-22.607389
"5998","Campomanesia guaviroba",-41.736667,-20.445833
"5999","Campomanesia guaviroba",-51.941944,-23.391111
"6000","Campomanesia guaviroba",-52.841889,-22.642389
"6001","Campomanesia guaviroba",-52.900361,-22.585856
"6002","Campomanesia guaviroba",-49.685556,-24.211944
"6003","Campomanesia guaviroba",-47.065751,-22.9056
"6004","Campomanesia guaviroba",-48.5725,-24.418611
"6005","Campomanesia guaviroba",-44.656667,-22.642778
"6006","Campomanesia guaviroba",-44.726944,-22.640833
"6007","Campomanesia guaviroba",-49.062778,-25.440833
"6008","Campomanesia guaviroba",-50.7,-24.033333
"6009","Campomanesia guaviroba",-49.849722,-29.369444
"6010","Campomanesia guaviroba",-51.943056,-29.608889
"6011","Campomanesia guaviroba",-52.883611,-22.596667
"6012","Campomanesia guaviroba",-52.781389,-23.125278
"6013","Campomanesia guaviroba",-53.190167,-24.532833
"6014","Campomanesia guaviroba",-51.028611,-27.7175
"6015","Campomanesia guaviroba",-49.066111,-24.0675
"6016","Campomanesia guaviroba",-39.339444,-15.174167
"6017","Campomanesia guaviroba",-51.1,-29.516667
"6018","Campomanesia guaviroba",-42.446722,-19.568333
"6019","Campomanesia guaviroba",-45.084167,-23.366389
"6020","Campomanesia guaviroba",-45.080223,-23.373498
"6021","Campomanesia guaviroba",-45.0711,-23.4339
"6022","Campomanesia guaviroba",-44.835556,-23.336944
"6023","Campomanesia guaviroba",-45.079524,-23.381076
"6024","Campomanesia guaviroba",-48.738889,-23.508889
"6025","Campomanesia guaviroba",-48.923333,-21.223333
"6026","Campomanesia guaviroba",-48.923472,-21.223333
"6027","Campomanesia guaviroba",-40.692778,-18.984389
"6028","Campomanesia guaviroba",-40.692778,-18.993889
"6029","Campomanesia guaviroba",-50.55,-29.433333
"6030","Campomanesia guaviroba",-41.383333,-12.55
"6031","Campomanesia guaviroba",-44.016944,-19.482778
"6032","Campomanesia guaviroba",-44.018056,-19.482889
"6033","Campomanesia guaviroba",-51.152278,-21.662917
"6034","Campomanesia guaviroba",-44.018056,-19.482778
"6035","Campomanesia guaviroba",-44.9597,-23.0744
"6036","Campomanesia guaviroba",-44.943333,-23.048611
"6037","Campomanesia guaviroba",-41.313333,-12.765
"6038","Campomanesia guaviroba",-45,-23.2
"6039","Campomanesia guaviroba",-45.01611,-23.21067
"6040","Campomanesia guaviroba",-43.987556,-19.473278
"6041","Campomanesia guaviroba",-43.9875,-19.473056
"6042","Campomanesia guaviroba",-42.541389,-22.868333
"6043","Campomanesia guaviroba",-43.000278,-22.448055
"6044","Campomanesia guaviroba",-40.0435,-16.403361
"6045","Campomanesia guaviroba",-39.341667,-15.173611
"6046","Campomanesia guaviroba",-39.3417,-15.1736
"6047","Campomanesia guaviroba",-50.560333,-24.33325
"6048","Campomanesia guaviroba",-45.653611,-23.754444
"6049","Campomanesia guaviroba",-46.891111,-23.650833
"6050","Campomanesia guaviroba",-51.233333,-23.366667
"6051","Campomanesia guaviroba",-42.991389,-22.452222
"6052","Campomanesia guaviroba",-47.916667,-24.883333
"6053","Campomanesia guaviroba",-47.994722,-24.06
"6054","Campomanesia guaviroba",-47.994722,-24.566667
"6055","Campomanesia guaviroba",-52.444722,-23.108056
"6056","Campomanesia guaviroba",-38.283333,-12.516667
"6057","Campomanesia guaviroba",-47.042331,-22.801017
"6058","Campomanesia guaviroba",-39.528611,-15.158056
"6059","Campomanesia guaviroba",-48.9805,-25.4951
"6060","Campomanesia guaviroba",-49.333333,-24.066667
"6061","Campomanesia guaviroba",-50.975556,-23.540833
"6062","Campomanesia guaviroba",-49.3317,-24.1125
"6063","Campomanesia guaviroba",-49.318583,-24.070833
"6064","Campomanesia guaviroba",-49.335833,-24.070556
"6065","Campomanesia guaviroba",-49.335833,-24.105833
"6066","Campomanesia guaviroba",-49.333333,-20.066667
"6067","Campomanesia guaviroba",-49.31667,-24.06667
"6068","Campomanesia guaviroba",-49.2,-24.04
"6069","Campomanesia guaviroba",-40.656667,-19.739167
"6070","Campomanesia guaviroba",-40.529444,-20.100556
"6071","Campomanesia guaviroba",-44.135278,-22.8525
"6072","Campomanesia guaviroba",-43.43,-22.483889
"6073","Campomanesia guaviroba",-49.3478,-25.5889
"6074","Campomanesia guaviroba",-49.238889,-25.441944
"6075","Campomanesia guaviroba",-45.669167,-20.256389
"6076","Campomanesia guaviroba",-40.553056,-19.9075
"6077","Campomanesia guaviroba",-47.092403,-23.689749
"6078","Campomanesia guaviroba",-42.854444,-22.079444
"6079","Campomanesia guaviroba",-42.408611,-22.358056
"6080","Campomanesia guaviroba",-35.2325,-7.096389
"6081","Campomanesia guaviroba",-46.824167,-24.041111
"6082","Campomanesia guaviroba",-43.468611,-22.540278
"6083","Campomanesia guaviroba",-43.468889,-22.570833
"6084","Campomanesia guaviroba",-43.4686,-22.5403
"6085","Campomanesia guaviroba",-42.9667,-21.45
"6086","Campomanesia guaviroba",-44.983333,-21.316667
"6087","Campomanesia guaviroba",-40.824722,-19.888889
"6088","Campomanesia guaviroba",-45.766944,-23.731667
"6089","Campomanesia guaviroba",-47.931944,-24.885278
"6090","Campomanesia guaviroba",-40.749444,-20.635278
"6091","Campomanesia guaviroba",-47.073021,-23.737679
"6092","Campomanesia guaviroba",-46.007722,-23.762556
"6093","Campomanesia guaviroba",-46.007667,-23.763528
"6094","Campomanesia guaviroba",-46.0075,-23.763333
"6095","Campomanesia guaviroba",-46.0075,-23.7625
"6096","Campomanesia guaviroba",-39.699722,-18.416111
"6097","Campomanesia guaviroba",-43.716667,-22.35
"6098","Campomanesia guaviroba",-47.086761,-22.863721
"6099","Campomanesia guaviroba",-54.3,-26.9
"6100","Campomanesia guaviroba",-37.425861,-11.385528
"6101","Campomanesia guaviroba",-49.316667,-22.166667
"6102","Campomanesia guaviroba",-40.530278,-19.971389
"6103","Campomanesia guaviroba",-40.683611,-19.931111
"6104","Campomanesia guaviroba",-44.8,-23.366667
"6105","Campomanesia guaviroba",-44.816944,-23.3025
"6106","Campomanesia guaviroba",-49.259722,-24.270556
"6107","Campomanesia guaviroba",-44.852789,-23.352639
"6108","Campomanesia guaviroba",-44.852778,-23.352639
"6109","Campomanesia guaviroba",-54.3,-26.63333
"6110","Campomanesia guaviroba",-47.876944,-24.675833
"6111","Campomanesia guaviroba",-37.5,-11.3333
"6112","Campomanesia guaviroba",-37.4167,-11.4167
"6113","Campomanesia guaviroba",-51.461378,-23.551519
"6114","Campomanesia guaviroba",-50.011684,-24.792233
"6115","Campomanesia guaviroba",-50.0064,-25.4294
"6116","Campomanesia guaviroba",-50.295,-25.4894
"6117","Campomanesia guaviroba",-45.033611,-23.212222
"6118","Campomanesia guaviroba",-44.566667,-22.25
"6119","Campomanesia guaviroba",-60.399722,-14.803889
"6120","Campomanesia guaviroba",-60.3997,-14.8039
"6121","Campomanesia guaviroba",-44.65833,-22.35833
"6122","Campomanesia guaviroba",-40.0667,-19.4167
"6123","Campomanesia guaviroba",-42.483333,-20.716667
"6124","Campomanesia guaviroba",-44.866667,-23.35
"6125","Campomanesia guaviroba",-44.8667,-23.35
"6126","Campomanesia guaviroba",-42.25,-22.5
"6127","Campomanesia guaviroba",-50.5667,-22.4167
"6128","Campomanesia guaviroba",-47.6492,-22.7253
"6129","Campomanesia guaviroba",-39.931944,-19.1375
"6130","Campomanesia guaviroba",-39.932062,-19.137518
"6131","Campomanesia guaviroba",-52.1667,-22.5167
"6132","Campomanesia guaviroba",-49.25,-25.4167
"6133","Campomanesia guaviroba",-47.55,-24.7167
"6134","Campomanesia guaviroba",-42.35,-20.766667
"6135","Campomanesia guaviroba",-38.42,-12.951667
"6136","Campomanesia guaviroba",-42.833333,-22.433333
"6137","Campomanesia guaviroba",-48.5931,-24.5856
"6138","Campomanesia guaviroba",-42.05,-22
"6139","Campomanesia guaviroba",-49.1789,-25.9269
"6140","Campomanesia guaviroba",-49.2167,-25.5167
"6141","Campomanesia guaviroba",-48.711804,-25.429658
"6142","Campomanesia guaviroba",-48.5667,-25.9
"6143","Campomanesia guaviroba",-48.3,-25.5
"6144","Campomanesia guaviroba",-48.594111,-23.711725
"6145","Campomanesia guaviroba",-48.35056,-23.423889
"6146","Campomanesia guaviroba",-67.83,-2.883333
"6147","Campomanesia guaviroba",-67.83333,-2.88333
"6148","Campomanesia guaviroba",-67.833333,-2.883333
"6149","Campomanesia guaviroba",-49.2736972819373,-25.4319824288048
"6150","Campomanesia guaviroba",-40.6002886399709,-19.9396102993179
"6151","Campomanesia guaviroba",-41.66666,-22.2
"6152","Campomanesia guaviroba",-48.75,-25.41666
"6153","Campomanesia guaviroba",-48.75,-25.416667
"6154","Campomanesia guaviroba",-48.75,-25.4167
"6155","Campomanesia guaviroba",-45.937778,-23.075
"6156","Campomanesia guaviroba",-45.9375,-23.075
"6157","Campomanesia guaviroba",-47.4597,-24.2814
"6158","Campomanesia guaviroba",-49,-22
"6159","Campomanesia guaviroba",-47.4601662690061,-24.2841724214074
"6160","Campomanesia guaviroba",-42.704928,-8.913704
"6161","Campomanesia guaviroba",-48.3994,-25.0013
"6162","Campomanesia guaviroba",-47.11666,-22.83333
"6163","Campomanesia guaviroba",-40.6667,-20.3667
"6164","Campomanesia guaviroba",-49.0667,-25.4333
"6165","Campomanesia guaviroba",-43.268036,-22.970282
"6166","Campomanesia guaviroba",-49.000333,-25.00025
"6167","Campomanesia guaviroba",-49.000917,-25.000133
"6168","Campomanesia guaviroba",-49.08333,-25.5
"6169","Campomanesia guaviroba",-49.083333,-25.5
"6170","Campomanesia guaviroba",-49.333333,-25
"6171","Campomanesia guaviroba",-49.33,-25
"6172","Campomanesia guaviroba",-42.9657513034783,-22.4160520953129
"6173","Campomanesia guaviroba",-43.261221,-22.96863
"6174","Campomanesia guaviroba",-39.0490868076529,-14.7929067831182
"6175","Campomanesia guaviroba",-48.58333,-26.95
"6176","Campomanesia guaviroba",-48.58333,-26.91666
"6177","Campomanesia guaviroba",-48.583333,-26.916667
"6178","Campomanesia guaviroba",-48.633814,-26.947551
"6179","Campomanesia guaviroba",-48.63596,-26.962929
"6180","Campomanesia guaviroba",-54.2565318092387,-24.083838358862
"6181","Campomanesia guaviroba",-47.992538,-25.197304
"6182","Campomanesia guaviroba",-48.66667,-26.91667
"6183","Campomanesia guaviroba",-48.6667,-26.9167
"6184","Campomanesia guaviroba",-47.9202010643449,-25.0141815734013
"6185","Campomanesia guaviroba",-48.8347668975131,-25.4807848457141
"6186","Campomanesia guaviroba",-45.31,-23.2217
"6187","Campomanesia guaviroba",-47.8228,-22.2528
"6188","Campomanesia guaviroba",-47.4581,-23.5017
"6189","Campomanesia guaviroba",-52.028600881311,-27.2382926110938
"6190","Campomanesia guaviroba",-43.251886,-22.960856
"6191","Campomanesia guaviroba",-49.5184229581099,-27.0608031135342
"6192","Campomanesia guaviroba",-53.6403059042989,-26.2588707542552
"6193","Campomanesia guaviroba",-46.6304063522203,-23.5441635944115
"6194","Campomanesia guaviroba",-43.1784660501561,-22.5088534051515
"6195","Campomanesia guaviroba",-43.073169,-22.496706
"6196","Campomanesia guaviroba",-43.2657709556419,-21.5919380587105
"6197","Campomanesia guaviroba",-44,-18
